mean_intensity,std_intensity,min_intensity,max_intensity,filename,label
92.10940551757812,78.91911555487665,0,255,081529ae6785cf10838b4e9417c42935f10793f8acab6277b5c4821b390585e3.exe.png,benign
76.56986999511719,82.19089673957608,0,255,08805d42f83cab69e6b93d9717da43d4d61892942b2573e45ec0e97adc6b506e.exe.png,benign
43.65873718261719,66.88402582393655,0,255,0945da9d00b2629379df481a2be0d9d420c05a727ec2dcbc16255acfd76a8cb3.exe.png,benign
111.53897094726562,80.569400083409,0,255,09df3bc5b5ba838e5898c9386252217f3361506b5798f1669dbdafe888d0f171.ole.png,benign
104.75486755371094,84.67760559589468,0,255,0a8deb24eef193e13c691190758c349776eab1cd65fba7b5dae77c7ee9fcc906.exe.png,benign
71.09071350097656,74.11836300019918,0,255,0b65c9b63092c96fc737ef39a1f05e437d5bbe57f0ca2bc634a14a34a92ebcb4.exe.png,benign
123.79341125488281,93.26218888911113,0,255,0b832ebbd0d324e28292d883ad532fd64a344c82360cf7fa052b4028559b4427.exe.png,benign
51.03387451171875,68.73542112807759,0,255,0be00b72a65e558aa92a4f197663f3496b2a3ceaa5f77bafe309727141ad77af.exe.png,benign
81.48831176757812,82.1302041781,0,255,0bf9cfc88d56b52982655b56d577f69d2ee4b136908684015001c52c64f0a84b.exe.png,benign
93.27308654785156,80.91648586715763,0,255,0c1134c20c7f2a20eeda30f998c5e70336e56fa1fde05434028d97f3eeb31c33.exe.png,benign
85.27345275878906,81.72085756023796,0,255,0c8af4bbf3e29c4ab7dd8372725a931985b669d15b82615ab05838ed348bf558.exe.png,benign
93.38963317871094,78.60141512897869,0,255,0c9baed0badb2431a9b173609d3990ccbba7cba4455ba0e8ebe6267d8b4ae3ef.exe.png,benign
72.63525390625,83.84553377356139,0,255,0cc6ad38534c09c71a7f9366d9561d48aef9616a643466707969714c7595fd57.ole.png,benign
103.50186157226562,82.2578557003245,0,255,0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9.exe.png,benign
43.026031494140625,73.4543079990621,0,255,0db5da86ba2b75cb6ab496c8a7b37182c139b930aa0a8d8e8d2b37b1ac4b7a2c.ole.png,benign
21.3934326171875,53.05948967125646,0,255,0dfd9b9733913d7e1fc1ca19798b9ed57c2d4138ae5fa1ad9c6e12f1dee7062c.exe.png,benign
72.43580627441406,73.18427063598477,0,255,0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf.exe.png,benign
122.46401977539062,75.72969404023327,0,255,0f4ecc7f67b6d098ba1dae6e2b9700caeb7a736054e6de1286835023d328decb.ole.png,benign
49.829071044921875,68.35205956993887,0,255,0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151.exe.png,benign
88.18428039550781,80.9659730478818,0,255,0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1.exe.png,benign
38.986968994140625,72.44998536583215,0,255,0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9.exe.png,benign
119.17234802246094,76.54028080899812,0,255,1093d64194b6d6ad61185f5996ffa0b474dfdc88f0eb793479573fe1d7550929.ole.png,benign
17.51544189453125,48.59607679643414,0,255,10cfee2da8c02724184a60a0bf386df8ac988ca498dd39a64cdca65a58dd320a.exe.png,benign
34.71144104003906,58.85227084534108,0,255,10feeb1b0fde32e0d3699bb8bb8558fafb03da45b7d204dd5b7200439a39cf2f.exe.png,benign
62.84934997558594,59.546093390262165,0,255,117b745bbd6ccc5cc6b2c0d1c004daa02a31c1ad9156c19afbdbd308d7c3c44f.ole.png,benign
41.04502868652344,68.65054508671815,0,255,11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02.exe.png,benign
81.95039367675781,82.83146909532066,0,255,1217e3eeceb14ec67b66f0af056733efd7f9ea00213c420bded8d76d6ca80184.exe.png,benign
60.60173034667969,73.3259499951048,0,255,12583e6a823028d30f25a31bf950a22281e8fe0e751df565bdb82545ba787533.exe.png,benign
46.54762268066406,71.36625266321373,0,255,1296acd35b7b7c0754e887430518b65c3a9efb89f111961a852806a07055d344.exe.png,benign
74.74159240722656,83.86694214160302,0,255,12e5133a7afe6b63885323e76c12871a06062fabcafcf55b32d77f5278dc7509.ole.png,benign
19.832687377929688,54.047490524078576,0,255,14560f2199a38d754dd865b162d8c50ea50f0da5514b763e1e7bfb0f06f4a35b.ole.png,benign
89.94676208496094,77.46274318417827,0,255,147192b01741bc0862d13b7d9c47345d04962e9b26a9abb5a606256131f85a0d.exe.png,benign
63.31803894042969,73.21588987416173,0,255,14e64436677fdd74a0e1923f7b2a10d191620e16f1fa6069805ab034b8ff09df.exe.png,benign
101.63351440429688,88.61368614466973,0,255,155375bf02e4cf36dbe0db6eec3e39f35958fb13283d09a20b758539f490a780.exe.png,benign
94.48428344726562,83.22209582471905,0,255,1629630cf717f6abe87bd15813ff693441ea6ea32785c08eb88fe82c9e05f45f.exe.png,benign
105.64938354492188,79.7936658305385,0,255,1677d160b38b55b8e27e0c012a5ebb1a2ac34d87e515ca82412d9d3465507d80.exe.png,benign
48.96018981933594,68.65383001316579,0,255,17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8.exe.png,benign
54.34693908691406,79.00366363200355,0,255,182b76c6236027029d3afd9482e5c0e4bb89116dd214c11897c56517fc25a87b.exe.png,benign
96.07588195800781,84.37420659702046,0,255,1838738d252ac24ba52a695fc5eb847363c1d694b21be09bf93a0dcf88c3999f.exe.png,benign
100.94775390625,89.07903553233544,0,255,187821ce11c317d6a4749168e2434b29576854d0fe8b63339d907218f0bfe222.exe.png,benign
74.0223388671875,72.27840969004968,0,255,18ef1715677de1aee41945784481cbcaa16c4e99753340b8844d2f9ad4c60b36.exe.png,benign
51.124603271484375,61.76828689559816,0,255,193cd70a73e750a178eb91b05b8a15f988b1499cb77c37c9a9f2e2e22d98ce59.exe.png,benign
83.83607482910156,85.29730701483302,0,255,197d0ad8e3f6591e4493daaee9e52e53ecf192e32f9d167c67f2ffb408c76f2c.exe.png,benign
59.025115966796875,70.84862819241319,0,255,19d4bf06db1d8e6eddf17deb439534bdd04f32a4d0bbd66758bfbb851687a992.exe.png,benign
114.23663330078125,86.26246887222138,0,255,19d574967f0d5612621810f928d27fd1218f8286c401901ec5c7fef75284f2b9.exe.png,benign
112.18293762207031,81.36793778166606,0,255,1a6955d26907b3c83f10ede259494ff2d68ab210e1090cb6806e05d1dca36869.exe.png,benign
65.73538208007812,72.43558339659378,0,255,1a6b0ccc16974c3edd98687ece68beb45b75b8684719e764fd16b3c296acef39.exe.png,benign
91.24848937988281,86.87747424661049,0,255,1accf6605bf18e60fb0bf11087a21417eddfb26e16d396dbca7658ec4d6e7c88.exe.png,benign
105.48153686523438,85.01899396255888,0,255,1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068.exe.png,benign
35.84600830078125,58.7481611138736,0,255,1b62269bcbd95334003b4dd59476753e382ba164a1443f27edb4df0f55317753.exe.png,benign
66.92909240722656,79.8509060566343,0,255,1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708.exe.png,benign
93.9854736328125,84.17095446388623,0,255,1b8342c0048e13b323224c48caa9aec2952f3a93ed732c85f160916475910675.exe.png,benign
35.678131103515625,58.46044686729004,0,255,1c309be2afef0bcdba3f3df8a7649127b898987ddac6fb6c69b25fd617f421d9.exe.png,benign
40.70442199707031,69.19499819087645,0,255,1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0.exe.png,benign
85.88516235351562,82.10252258401505,0,255,1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2.exe.png,benign
91.62289428710938,95.01747036638172,0,255,1d2d450742e4ed4fb8486fd7e3892828dd97bbf63f0e23b0975725bdc18ce766.exe.png,benign
94.48777770996094,83.16426691367786,0,255,1d720ca43b54420dc297a0c40a4541017feb6bdc10765197867818d1810d21bf.exe.png,benign
73.49876403808594,74.06720938472542,0,255,1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51.exe.png,benign
103.36216735839844,86.32804377804335,0,255,1e83c1a2f6f2b7080c7fefccff1fde4bb14aa8a57e851817c92a6f1c946ca17a.exe.png,benign
97.41075134277344,86.30764639604784,0,255,1f7a2d419df3b95ade7f400446abeefaf3c872e8e6033a7e6ac413b17addbaf4.exe.png,benign
101.21900939941406,78.38551462591224,0,255,1f81d3b756ec1430f476a5ae7af7b360b4acd923d4baceb91be49ab6515459fc.exe.png,benign
98.34625244140625,84.78423946315984,0,255,1fa3bb9680b457aa11bfed328171172a477813b281f78b43243f9dc3c6afdeba.exe.png,benign
33.93763732910156,67.7572256505906,0,255,1fb99bdac97dcaaf7e23b7826b42ed934c62ca866a282d0606320a0a476d6f81.ole.png,benign
92.05316162109375,79.37403888606264,0,255,1fcbe5d51360bee55f55c791a95df8c61f73e117bda89b9439d74df5cee7aa71.exe.png,benign
72.4830322265625,72.21070539110522,0,255,20601ed7e2bfc85362f090f0f5b72366f213c191e93b0c756acd98fef626e5e0.exe.png,benign
28.723068237304688,58.63413828934943,0,255,20a80b9d290223a304c752287ea4ac7371f928c4455fcb29bf5224f1096f8530.exe.png,benign
73.22642517089844,76.13240935518192,0,255,20d29a34b44fb9ea9a82e60a4b4118cf541eb86f04f69309ef6bf67c42f2272d.exe.png,benign
9.044937133789062,35.63665145353866,0,255,20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78.exe.png,benign
110.75968933105469,87.18451988873186,0,255,21a5414969559912f303002b46fc33297ff47be9659162990057fbba720c25b0.exe.png,benign
27.623672485351562,56.57631878019221,0,255,226c062632c3efca237814978b0443bdeb43fe5418ad508716f671f19f56c051.exe.png,benign
66.26651000976562,74.11018881163335,0,255,22db23e22f47c6ecae717888a7a32f80883daad29989e599401ab022f95a3ed4.exe.png,benign
47.53520202636719,72.49533137464836,0,255,22ddabf71254d873f6aef02b12e5c4923bbafe67a9c7e2f394fcf863813230be.exe.png,benign
60.46514892578125,76.33837995659043,0,255,2338514a304a341b2ee7c1de696bf01e9179805da2c4edbdecf040adecfe8ab3.exe.png,benign
63.05731201171875,71.96101815420863,0,255,23386407de894b70cb13e825420b7add88856cef0a2481883b79068cc4276369.exe.png,benign
101.70463562011719,83.22161707940917,0,255,238a9de495ddb87555913ec5d1f67bcc22b5d754b21b7ae9da3158461547da00.exe.png,benign
25.84539794921875,56.17867841329563,0,255,24a6678b15c92e069a575dc2c584e2665cb98867b9e6823dff288a47644d1fb5.exe.png,benign
80.25198364257812,78.6308877549191,0,255,2513eb274a9507ee598af02dd9338ec08da908971a19f470d704cc3cc6234daa.exe.png,benign
15.95880126953125,47.883494569385036,0,255,256125aa18a03ce9dd77811091d8e16a6a0f6dba3d3efe285f1242c8c2240769.exe.png,benign
101.04100036621094,87.62222845786404,0,255,25975c1618ea62819ee7654a1ed64ef80fe466f69a8568facec235a2f462a35f.exe.png,benign
20.379653930664062,53.695582013885684,0,255,26095cd531cc7ee2a9fe36c64be7ba8df3f912e881f085c32bd485d34c960eaf.ole.png,benign
96.31047058105469,87.65522781119536,0,255,262aa82cfd43744433d44228d12c28b322970afd382587ad82f6bb07b903a501.exe.png,benign
46.16166687011719,57.20367798344656,0,255,2653daafcf471d82e362572216b8b11ac37dc44c3baefc3c30a0c0c88f882af3.exe.png,benign
34.450714111328125,71.98594049369991,0,255,26ddd2790fff669f1fdcd301f777ec8975b88a2e8d6d023a1576cebbe81f76e9.ole.png,benign
115.38179016113281,99.12261584640902,0,255,26fa2a7473445e296ebb56322d8ea2f5653eb9050b058032b9dc5cd33a690d13.exe.png,benign
55.98503112792969,84.37468228343108,0,255,270192196cb5dc6b0fc987e19c99701acce994ee826447e8ae011eb70681ff9f.exe.png,benign
96.04266357421875,78.80107903614544,0,255,270f6e7751d9866ca0334ce84e955f2789cd7a07c2a765e90539016b071fd950.exe.png,benign
39.056365966796875,59.112830916244185,0,255,27442c2dbdef8c0cb2ff118773a0c1d90ce619139c0d4bdb20e799f6ec421853.exe.png,benign
98.83871459960938,84.131326125312,0,255,282734e89b24d4ff6cee7776cdbf6b6f140505354708c491806a86873cb69767.ole.png,benign
93.81149291992188,78.51779353965966,0,255,282f6f7fb0c5b0de73b72301646791901ae28c8c69cc25cf47b2ff773cb5dc20.exe.png,benign
21.53179931640625,46.324176378783214,0,255,2844b24385ae3e9ed11105b02ca87b7bc0e49ee5086739138640ca42b6b60df3.exe.png,benign
114.34970092773438,77.63342431631847,0,255,2889b601d0a0bbee5951f47adc2ae627708b9004ee4aed08ce70bfef492a2f84.exe.png,benign
100.04916381835938,85.15244988601819,0,255,2947757db8135ac19893707e98680aa279ec99eddbad267d8f20ffd9e4e2feec.exe.png,benign
113.76968383789062,85.86051199982283,0,255,2959c295d8505b6e8bdbc2fc82d998ddf32d3613c1a50cc3dfb2f43b2f440717.exe.png,benign
110.98899841308594,87.87814920724641,0,255,2999b0709f50ed5026039496142254af172990a50e2a6e1d327b7cb94b072f7c.exe.png,benign
105.13848876953125,84.12597810544972,0,255,29ae907901b116a8d656672706e9f3f9467c84c914c47a65176c6a2e9a428ffe.exe.png,benign
44.77363586425781,60.85997082407089,0,255,29b946238beb2a8c557a8a883b6666f3fe7314254fe61e067037d650fad88a3d.exe.png,benign
72.59614562988281,81.5064868977217,0,255,29f465a5a8a791d2aba88de33e84e74b7fd8c47c753747ca7b45b24d7121a9e6.exe.png,benign
69.065673828125,72.41206671334757,0,255,2a1c7574a5c42eb8c9348d9dba505ce49f2c88231d7ea6edd3715a39a5decd94.exe.png,benign
81.90484619140625,81.33803417178488,0,255,2acf8f6f068976f75dd70e6195f8a94c3e623a0137c99d78f9055a5dbbbf75bf.exe.png,benign
64.87139892578125,73.43192861908767,0,255,2adbc2a2227756286fb140ca5877a00cee7fedc0d4ae3af098d9b2530c3648f8.exe.png,benign
77.69465637207031,78.08483760331121,0,255,2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8.exe.png,benign
76.07846069335938,76.9049177360965,0,255,2b70c56855937a6f0ff82113f8d934641ad9e829b976a4435c805f42b349bdd0.exe.png,benign
106.10794067382812,86.85015298022155,0,255,2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726.exe.png,benign
39.067169189453125,57.463579179752145,0,255,2c0537b91ea3df61f7dd353ecf98d80201f2276c1e9c6135b031b0f4cb14e163.exe.png,benign
106.67338562011719,86.08672553679482,0,255,2c1049909ea2288527d4ed08001c8056f4bf9c38336a6a2955c33e8de95e9973.exe.png,benign
100.64530944824219,91.33628818125194,0,255,2c8b6b0497ac12ab7641342e07eca16b661b31e81444798799d4b186306a9a77.exe.png,benign
29.055099487304688,61.307918650182515,0,255,2d09798210455d443e62351b7b9f02fe7412930623a6bcf6b009c94da3f0fb94.exe.png,benign
109.64682006835938,80.90086715641864,0,255,2d28f554f86904da04e39affeda9c4da6e649fe5a9530cc44d67cc4cf3706d27.ole.png,benign
101.94754028320312,87.9710962896447,0,255,2d901bf0cb31995d596329a8406471c6e82671811c0d16255cfa02154e6dd90b.exe.png,benign
104.00924682617188,85.15553866499985,0,255,2d9861d0185e05d493c8d5bbae368263f15c0fa66fc7e70c9eae8bba1b43be26.exe.png,benign
41.75592041015625,55.606499801492205,0,255,2db10930c59a7e3cc26be1e8bae834a875221072f9571ccd1d8e3fd6b9a1b52e.exe.png,benign
20.235427856445312,42.89680208386473,0,255,2e2a40d004346e95cdb0a91dcd881be1f2ee6d9eef16f239c40f6b4e2383c656.exe.png,benign
71.94453430175781,84.82670640763705,0,255,2ea4e14ea0250e212e217cc3663be8b1dde72a181016d6ba9a918299266953fc.exe.png,benign
43.83241271972656,69.26089935891983,0,255,2f031a1752f7067fb9f483ae0ac5f3036c9b66cc4af40e6ae609c0aba7c886d0.exe.png,benign
69.2318115234375,74.5953189802108,0,255,303b238312b9a5de8399a0f4037b53f02627646a3cbb99b37f383e903f3cd7f9.exe.png,benign
68.88595581054688,82.52032919674556,0,255,3069656c32874d84e7cad06b4c0c39fb43393bfa8c57c1afe806eb9990f91c07.exe.png,benign
46.92376708984375,68.50562136790231,0,255,3088b3479bf282bffbb9929a6acc9f61fe993f7ad51cfb2917205d2dbfa1fbc9.exe.png,benign
93.47142028808594,81.4128624719451,0,255,308e8bb2e8a3b67607d2454370e0b50147b42049bda8130ee519e0de86b8a9ff.exe.png,benign
17.801513671875,48.68772597682844,0,255,30e76f37938413ff5ffcd80ec35bc4ca353a64a5aa3a197a00cc23eb11ad8f8b.exe.png,benign
71.46646118164062,75.22123054567683,0,255,31aaba443b9869e6e68c17125f8d7989cbd762fb38ae3a10e58f4759548a7745.exe.png,benign
28.733627319335938,61.58577929396047,0,255,32b52e6d9366292f8664518b887d37b551d9fc911689e5c0e89d33a69f526e5d.exe.png,benign
87.46543884277344,81.78433912929464,0,255,33a5b015af1ecd057057eada64b2f8fe3633b467bd43454f5278f76b94cd09ab.exe.png,benign
38.821624755859375,70.78044253055434,0,255,33d869a74dbd68243d75d97c92ce1b3052117c729b81e79098e7c5b0ba4881f8.ole.png,benign
95.64718627929688,85.18720483124743,0,255,341e757fe21e236ff2162c678f940558196ae1988a5f5efc4a4b25e425fa0ea0.exe.png,benign
112.17622375488281,81.38093076894643,0,255,3432b52dffcbb380c081d04554bb3d972d7809c7226713cc27ac04e9df27d362.exe.png,benign
79.09709167480469,79.3291445660219,0,255,343564ae7b089278180f139230e02a587598bbc10ceb2ace00268c63127a792d.exe.png,benign
98.87115478515625,87.74534347055734,0,255,343883df0625d9ab21c3de31c2c5fbcc24c6d0c151d2dcacd2ba1f04e6a40ad6.exe.png,benign
62.2349853515625,72.13274959145002,0,255,3686c09b2a7755811095196bd155757b5316883d27266ca2d808ba38b410163a.exe.png,benign
101.3804931640625,81.39517041835204,0,255,373d0778d083a04943032826a3571e5e8d450a9535f5a901db43c791200a774d.exe.png,benign
58.501190185546875,70.6724324682956,0,255,3777466cacecedcab6f2e7adc82cfc5f18c0c7f41bea1c68192c4027d53c0d0e.exe.png,benign
97.25347900390625,86.63425881202107,0,255,377c0e34938c5c87ce613c5f2ea64c702baa55d2368c20ab375ecc8b605d0a76.exe.png,benign
115.56355285644531,86.75870571832664,0,255,37ad74048035735bda661eec2bf47e117c9819698c73546f4ab4eae78fe660ac.exe.png,benign
83.03517150878906,78.73107003786842,0,255,37df0036b3a3d49c4d2d717ae8cff0576811b9a2726fa3b044af5934a48f48f9.exe.png,benign
18.775222778320312,51.840057268279935,0,255,380616b38e867f0d99ef4666f8d551e97ce56e83be29fcd4567e68b95d707d01.exe.png,benign
99.19764709472656,85.62054894028599,0,255,3846f2ce94d43e9ef6c08cd0abfb5c6c6c993b00d8690bbea40cc525b44cc0a3.exe.png,benign
49.86283874511719,66.30833130672012,0,255,38515483413002d884d7354be2a724117ca9e6b0baecfc9d47292a194996f72b.exe.png,benign
67.27775573730469,77.24293332784082,0,255,387d26467015fe41d1a694b0dc9f3a4a52e7e57f4ec0cfc63d636bef1d9f4df7.exe.png,benign
72.33073425292969,74.34396041167572,0,255,392b91d6f81850708be8fe0cd10ba983a50d0ffb51ec40af56008333fc43af89.exe.png,benign
124.786376953125,75.18970426299558,0,255,399c31b1a07dc44318132b15727fffbcba6288c6b2dfb8485567b47b9841c726.ole.png,benign
102.81758117675781,80.9059865448641,0,255,39bbaf0755a1f571d03a1e77a578f59bc5a11635270ad758757abbe55bad8e30.exe.png,benign
49.98493957519531,76.29893250678423,0,255,3a001b8c4d0e52362bba32d326158c4fbdbf48cefd49e5b1ac23d77bca98093f.exe.png,benign
48.74214172363281,59.34217912944374,0,255,3a26e84b22e7665a55f0857da23a05e3ef3ed430242b6f7635909981cdbeba94.exe.png,benign
49.26011657714844,72.93771326109623,0,255,3a44fa455ada6aede5098355efc22825ac336a3faa18d7695054fcf3a7bbffc0.exe.png,benign
105.41949462890625,85.57474050779834,0,255,3b120c2b06afd93fc3c84a98c497afff4d93e64168ad809498f86568600b38f3.exe.png,benign
57.80152893066406,73.42576862402315,0,255,3b812075fee45f45ae2d9801c25eb4cadef412b703a1df9c29060bad61fbb039.exe.png,benign
92.26861572265625,87.10158994156996,0,255,3bc5906d625e95dfb4744c2baa1e1a5d1b3f73ee663cc149f02ef7eaf23986c0.exe.png,benign
84.70271301269531,80.29292712743941,0,255,3be77cde3fe49040e294b6e4b4fceb284fcfb65279fcdcad9dc087d2d4406058.exe.png,benign
69.60612487792969,79.89867735773943,0,255,3ca96b622f4af8cfdf1d65b9c1c2ee118bc924753ad95d3376b97c6f08153a54.exe.png,benign
18.369125366210938,50.53175662145689,0,255,3ccc132059602cbf7dc3acf61a7f83d443a8379a784cc660575858bdb455e6cc.exe.png,benign
31.601974487304688,71.03232284703729,0,255,3cccf40d984007ee8b64fdb0216efa50e850306531dd3f4ac7710a6dc155351b.exe.png,benign
20.08905029296875,52.375386938517074,0,255,3ce6f5e9aee5a3f921d1a21144ae5b7b557dbfc7999f282adcc2fc522fc787bb.exe.png,benign
34.49723815917969,59.7269842279026,0,255,3cefaa966d5e204fe6601160e7ba4d27910437bd1e83b8e0e9f2c4c3de210227.exe.png,benign
34.22908020019531,58.477503935066736,0,255,3d1ac5f16b486805bfea6e9152cc60251b7e8f4a8580187afef978347e523f46.exe.png,benign
88.6268310546875,74.65311481498196,0,255,3d8b868359f623a9441e336d32c360352bf819114052599d3c85ab69e60d1de9.exe.png,benign
90.77613830566406,79.57668753659141,0,255,3e917376199b13523dfb4fcc445583d9df0606ad0a6a02b111d8a3ee6b71e117.exe.png,benign
56.72486877441406,70.73512743760607,0,255,3e95000db27b940bd46d62b8117ea9f3bd4ea9ee203fc54d1244deb429e6785f.exe.png,benign
97.61099243164062,81.89395491921842,0,255,3f1bfc4be00fa0c07778a986e81bf21453ba45f76fecd261d7e88e7db76a15a1.exe.png,benign
83.24705505371094,89.91430355861252,0,255,3fb239d7ac7719328c58a1eb3ce2abd900949b6f6e5d5db4f95852325bf67473.exe.png,benign
83.43368530273438,77.93458707541109,0,255,40973d2b21fc99adda02a0785133fbf4ec53602d8e26c79503ef357234b6b579.exe.png,benign
64.01286315917969,72.11731552429512,0,255,40f0b1743dd050949c942debbbaf87b3a070ab87d792550bf9320032ba214fbe.exe.png,benign
38.87640380859375,72.25937967849248,0,255,413313e7920c29dc1219593edd2c4f8d5374f4cbcbae43ea61d6a3948c8de779.exe.png,benign
16.452438354492188,47.55267396909011,0,255,4197fc76b3e00145191b260c9ae8e98531d966202669ad39d34137ce303d3566.exe.png,benign
69.16282653808594,73.72384743427095,0,255,424451b348b3596f08e28772ee3afb3f16676687f6192746f132394c25112814.exe.png,benign
119.52001953125,76.7276508940445,0,255,4254345e5fa80fec2542e57e3134be06334d50f9fb8cbacba54f560f386da9bf.ole.png,benign
112.15824890136719,81.35830069919844,0,255,432abbae25f6b91a977bc9f75c4a8edd3bffa5d152d67eb8a358122aa82770e2.exe.png,benign
34.18278503417969,66.37407210029549,0,255,432f3499c38a069b0eccc1f19b11d13760da2dd6fba517f215e5dd03285f9b5a.exe.png,benign
48.36033630371094,57.55383111687417,0,255,43b1d7cb1a978bd95a2c7e024401e960447883f6033e48bc4c1217dc9ba924cf.exe.png,benign
44.37260437011719,71.22498065618959,0,255,44b6a440aa28893b3a9d20a9d3b729a3da38e27934db839b7b427331f814319d.exe.png,benign
29.46685791015625,58.53937216520529,0,255,44c53c1111a6cd1c02567d9afa2465ba6eb3c01ed485663586af1d442f77d493.exe.png,benign
24.777084350585938,52.51474088900766,0,255,44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94.exe.png,benign
103.4649658203125,98.31338898770034,0,255,44f94f1d88cbc98e96ef947b48b17fee609682dccfa4184294c23cd1b1afe75e.ole.png,benign
97.70672607421875,81.82288709292078,0,255,456f313edbf89371a27f0c30aafb0cd5b048af299f443256b4e4da3aca78e49c.exe.png,benign
91.70320129394531,88.61487292008233,0,255,457208d67a63689b65a6d209b95ec1e3714601fc1d96fd5b1402d5034a448931.exe.png,benign
101.85078430175781,86.36393097762975,0,255,45d82ff82b57f8403e6d0167f2e8c91f682f43dead77b74870a01a56a78a0652.exe.png,benign
40.45709228515625,65.13496464367725,0,255,463046a6d4263478667cb43d534df3cf65b4e3b26a71ccfa7c3d64d29e2c6d8a.exe.png,benign
39.35780334472656,59.314490763514584,0,255,463821640265e75e16ca21d4c3977d8bddb774c3018227e27d6b63352e599b6e.exe.png,benign
77.24087524414062,77.99293520730917,0,255,464d6f177b27f77e27c20eba1dc0ee6e85ec4eb1715043c6af6deffb63982fd4.exe.png,benign
37.30741882324219,69.34799140743888,0,255,46989ac9d1c49aad8d9acac1766b06ea4cbfef548eeedd5f5559fb01a86ce040.ole.png,benign
17.876739501953125,49.697580035557436,0,255,46c629e4918166b75671f1fa6a6f467bd1948abbf0e9e4ea30f5d0e5fdfd84f4.exe.png,benign
